,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residual,residualFactor
133,,1385.442360233099,1587.7938307039456,30.0,0.1573260128498077,2023-01-23 23:14:43.304,1211.0112934008173,29.0,29.0,29.0,3870.269910347325,2097.1780158160755,2459968.4685567594,0.6067596231844893,-7.707870483040924,-104.58013652284149,-0.08635768889417601
134,,1385.442360233099,1608.9659562925442,30.0,0.2211362570524215,2023-01-23 23:16:54.942,1235.2237226593872,17.0,17.0,17.0,3870.617326134151,2097.6912867267374,2459968.4700803473,0.6116954397346915,-7.729364059408264,-128.79256578141144,-0.1042665902692722
135,,1385.4423602330987,1621.675143135646,30.0,0.1799744069576263,2023-01-23 23:19:07.662,1242.3364410207132,19.0,19.0,19.0,3871.751036922816,2098.942252671361,2459968.471616458,0.6166718259006758,-7.735598061042901,-135.9052841427374,-0.10939491079491846
147,,1385.442360233099,1621.4176239565322,30.0,0.2415277957916259,2023-01-23 23:23:32.249,1246.7602520646735,16.0,16.0,16.0,3870.177435885796,2097.981239161103,2459968.474678808,0.6265926168302505,-7.739457370232437,-140.3290951866977,-0.11255499600208492
148,,1385.4423602330987,1644.6437185028697,30.0,0.1870760321617126,2023-01-23 23:25:42.915,1263.4868995987947,19.0,19.0,19.0,3870.351516772592,2098.1836376599235,2459968.476191146,0.6314919881587342,-7.753926858296246,-157.0557427208189,-0.12430341998060296
149,,1385.4423602330987,1622.843788927403,30.0,0.1792085915803909,2023-01-23 23:27:55.205,1240.7527147724868,43.0,43.0,43.0,3869.8695339792994,2097.183963352447,2459968.47772228,0.6364522523790872,-7.734213085271672,-134.321557894511,-0.10825812129626583
150,,1385.4423602330987,1571.9841984017055,30.0,0.1752212047576904,2023-01-23 23:30:09.337,1197.300339359831,24.0,24.0,24.0,3870.910641384257,2098.4259255630627,2459968.479274734,0.6414815828516004,-7.695507763997628,-90.8691824818552,-0.07589506115937532
151,,1385.442360233099,1529.5270535340642,30.0,0.154865488409996,2023-01-23 23:32:21.451,1158.4825660648637,31.0,31.0,31.0,3869.882545732209,2097.692820714268,2459968.480803831,0.6464352471363178,-7.659723756258451,-52.051409186887895,-0.04493067976300778
152,,1385.442360233099,1524.3197542382686,30.0,0.1972424536943435,2023-01-23 23:34:33.419,1154.6247075802942,18.0,18.0,18.0,3870.4097644633016,2098.050178894221,2459968.482331238,0.6513834368687104,-7.656102116604291,-48.19355070231836,-0.04173958030338348
153,,1385.442360233099,1532.622913545071,30.0,0.179038718342781,2023-01-23 23:36:44.660,1163.311713792981,25.0,25.0,25.0,3870.7200701434967,2098.383115488564,2459968.4838502314,0.6563043684897891,-7.664240252946238,-56.88055691500517,-0.048895370209542516
154,,1385.442360233099,1555.1410373440217,30.0,0.1934740841388702,2023-01-23 23:38:58.190,1182.085797390589,21.0,21.0,21.0,3871.3013261130177,2098.4923566240554,2459968.4853957174,0.6613111264281505,-7.681622498429553,-75.65464051261324,-0.06400097241639996
