,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residualFactor,correctedflux,correctedmag
40,,1385.442360233099,6445.669072596866,30.0,0.728286549448967,2023-01-23 23:29:31.521,5929.177389045097,23.0,23.0,23.0,2356.124149489217,1758.3785125162483,2459968.4788370486,0.6351084919066855,-9.43248610938872,-0.11676459167857878,5236.859412223384,-9.297677287668
41,,1385.442360233099,6161.265408069364,30.0,0.7998959124088287,2023-01-23 23:36:06.762,5654.442360061475,11.0,11.0,11.0,2354.608057391996,1757.9878974083058,2459968.483411597,0.6499282031062856,-9.380974453352772,-0.10403918912859013,5066.158761946327,-9.26169698868412
42,,1385.442360233099,6280.367906594664,30.0,0.618205338716507,2023-01-23 23:38:20.182,5772.013558613824,24.0,24.0,24.0,2355.550862911251,1758.157687903209,2459968.48495581,0.6549308366505836,-9.403318356479945,-0.13177028454048456,5011.4336896237455,-9.249904970566206
43,,1385.442360233099,6341.811395043824,30.0,0.7800546884536743,2023-01-23 23:40:32.194,5830.807423694575,17.0,17.0,17.0,2355.910931502452,1758.4988578473567,2459968.4864837267,0.6598806767440242,-9.41432174512014,-0.12479700099129361,5103.14014385972,-9.26959373803086
44,,1385.4423602330987,6064.829481685151,30.0,0.5293380618095398,2023-01-23 23:42:43.979,5560.696727104541,30.0,30.0,30.0,2355.8729078298747,1758.3081299703783,2459968.488009016,0.6648220055604693,-9.362823024719503,-0.09334682278173377,5041.623355176546,-9.256425994228493
45,,1385.4423602330987,5954.609970264157,30.0,0.7859901189804077,2023-01-23 23:44:55.973,5450.980698625553,12.0,12.0,12.0,2356.3576708928854,1758.6863207450626,2459968.4895367245,0.6697711713290576,-9.34118661059334,-0.07776050576999097,5027.109682557971,-9.253295902154152
46,,1385.4423602330987,5236.712913388511,30.0,0.4890714883804321,2023-01-23 23:53:45.461,4791.163458654768,37.0,37.0,37.0,2355.3971673035658,1757.8489973574076,2459968.495665058,0.6896245259648239,-9.201102469506463,0.026968913361755466,4920.375930873237,-9.229995713456367
47,,1385.442360233099,5283.220207603372,30.0,0.6341197490692139,2023-01-23 23:55:57.419,4823.093447666995,19.0,19.0,19.0,2356.8864631969664,1759.1803717181162,2459968.4971923498,0.6945723415751508,-9.208314191199566,0.028984347607314498,4962.887664696736,-9.23933611255785
48,,1385.442360233099,5492.052743470968,30.0,0.5863946229219437,2023-01-23 23:58:09.114,5008.926817506529,21.0,21.0,21.0,2355.469187258502,1757.7447580364114,2459968.4987165974,0.6995102957502206,-9.249361716284444,-0.024311932654017578,4887.150126050408,-9.222639200299028
49,,1385.442360233099,5758.086136366523,30.0,0.6467805206775665,2023-01-24 00:00:20.344,5267.226065820878,18.0,18.0,18.0,2355.652207807744,1758.471623757492,2459968.500235463,0.704430814026759,-9.303954895965674,-0.07940687169601617,4848.972121418327,-9.214124217997107
50,,1385.442360233099,5872.746094480974,30.0,0.5954592227935791,2023-01-24 00:02:33.048,5374.908074068028,24.0,24.0,24.0,2355.508091061915,1757.8824599513382,2459968.501771389,0.7094066012957266,-9.325927602507994,-0.10291945032668136,4821.725489528505,-9.2080062037304
51,,1385.442360233099,9135.251607328952,45.0,0.916103094816208,2023-01-23 18:47:13.208,5617.719753415412,27.0,27.0,27.0,2356.014068532193,1758.562520991787,2459968.2827917594,0.0,-9.373900175281992,-0.15415127986153773,4751.7410635229835,-9.192131916555807
52,,1385.4423602330987,9261.232573094729,45.0,0.984768271446228,2023-01-23 18:50:19.803,5694.9926642979935,25.0,25.0,25.0,2356.090940222156,1758.4500120504467,2459968.2849514238,0.006996450717158464,-9.388732922505334,-0.15129406262251086,4833.374087510952,-9.210626023567507
53,,1385.4423602330987,9358.987589195183,45.0,0.9962608218193054,2023-01-23 18:56:22.585,5757.126032355116,24.0,24.0,24.0,2356.185307590294,1758.185971260173,2459968.2891502893,0.020599099088764814,-9.400514342335613,-0.13942324701023762,4954.448827476999,-9.237488367790064
54,,1385.442360233099,9344.423492455624,45.0,0.937541365623474,2023-01-23 18:59:15.576,5751.590112014991,24.0,24.0,24.0,2356.252483182487,1758.539912414735,2459968.2911525,0.027085463031865747,-9.399469821030525,-0.12825373377001242,5013.927205034384,-9.250445060851778
55,,1385.442360233099,9483.633153966082,45.0,1.0333504378795624,2023-01-23 19:02:21.806,5837.288362624342,27.0,27.0,27.0,2356.9959518999035,1758.4712119020671,2459968.29330794,0.034068228122490406,-9.415527870076495,-0.12304037958170241,5119.066186759189,-9.272976861948706
56,,1385.4423602330987,9581.804272542962,45.0,0.9541988372802734,2023-01-23 19:05:23.476,5891.4533363895935,29.0,29.0,29.0,2356.8064391765483,1758.525167991152,2459968.295410602,0.04088001339484546,-9.425556105438448,-0.11764521682560287,5198.352031212118,-9.289664216209948
57,,1385.4423602330987,9663.78870895978,45.0,1.0208720564842224,2023-01-23 19:08:26.453,5948.29279058909,14.0,14.0,14.0,2356.536274034695,1758.5010504908882,2459968.2975283912,0.0477408056406989,-9.435980843726858,-0.10189551232991594,5342.18844920367,-9.319298009946133
58,,1385.442360233099,9952.540574809878,45.0,0.9457079768180848,2023-01-23 19:14:33.540,6134.592972206662,30.0,30.0,30.0,2356.156540275664,1758.6392670959403,2459968.3017770834,0.06150487259810447,-9.4694643818838,-0.08313144658405536,5624.615384222742,-9.375232075971553
59,,1385.442360233099,10007.992967163214,45.0,0.906668782234192,2023-01-23 19:20:38.349,6149.965776593279,25.0,25.0,25.0,2356.608208099991,1758.3035379683988,2459968.30599941,0.07518352507421107,-9.472181747536897,-0.042809660191318724,5886.687831509081,-9.424677514939097
