,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residualFactor,correctedflux,correctedmag
61,,1385.442360233099,7785.262378777182,45.0,0.835496187210083,2023-01-23 19:01:26.237,4866.418458821326,52.0,52.0,52.0,2356.1012173428853,1758.5703145163825,2459968.2926647803,0.040978027341842214,-9.218023626953089,-0.09055229957296484,4425.753076690731,-9.114967949858052
62,,1385.442360233099,7817.738500483775,45.0,0.8541864454746246,2023-01-23 19:04:30.470,4883.3285504166015,46.0,46.0,46.0,2357.3494383226407,1758.8401000851309,2459968.2947971066,0.04788591371127727,-9.221789861515571,-0.08349529746801543,4475.593580465515,-9.127126605624369
63,,1385.442360233099,7987.441319631234,45.0,0.7610941529273987,2023-01-23 19:10:37.429,4997.950759628465,49.0,49.0,49.0,2356.3791177168805,1758.6642230754787,2459968.299044317,0.06164518044121033,-9.246979932733888,-0.07354514373282557,4630.375752642004,-9.164040588061903
64,,1385.442360233099,8032.428402326456,45.0,0.9675461649894714,2023-01-23 19:13:40.441,5029.6824137176345,48.0,48.0,48.0,2357.371677544504,1758.776312264155,2459968.3011625116,0.06850728513140729,-9.253851408800674,-0.0634693120050794,4710.4519313149285,-9.182656440784353
65,,1385.4423602330987,8242.583517262077,45.0,0.8455381393432617,2023-01-23 19:16:43.406,5160.383841956758,48.0,48.0,48.0,2356.9499351674312,1758.550737285607,2459968.303280162,0.07536762782735915,-9.281705016783047,-0.06565197703558015,4821.594440469835,-9.207976694244325
66,,1385.442360233099,8123.276398674567,45.0,0.8364267647266388,2023-01-23 19:19:45.484,5071.629555953606,57.0,57.0,57.0,2356.089586534848,1757.8632205002357,2459968.3053875463,0.08219471137337817,-9.262868810291122,-0.034638312003272796,4895.9568690294645,-9.22459395808426
67,,1385.442360233099,8129.746240108983,45.0,0.7141947895288467,2023-01-23 19:22:48.086,5081.913382192108,53.0,53.0,53.0,2356.4991023547336,1757.771469723245,2459968.307500995,0.08904144236207533,-9.265068146297592,-0.012739579306379614,5017.17194363152,-9.251147462500997
68,,1385.4423602330987,8367.72976346558,45.0,0.7848633378744125,2023-01-23 19:25:49.206,5228.40908843195,56.0,56.0,56.0,2356.144213175561,1758.1159326547818,2459968.3095972915,0.09583260566411325,-9.295923902272165,-0.02508177633422861,5097.271301092052,-9.26834437356936
69,,1385.442360233099,8540.19681374283,45.0,0.811607301235199,2023-01-23 19:28:52.393,5345.919607291095,56.0,56.0,56.0,2356.629170509084,1758.410318682465,2459968.3117175116,0.1027012725760278,-9.320056058716661,-0.014321809532978376,5269.356364896858,-9.304393926909624
70,,1385.4423602330987,8509.866868665718,45.0,0.9423763006925584,2023-01-23 19:34:57.794,5332.753786479548,37.0,37.0,37.0,2356.853234615216,1758.7124244170575,2459968.31594669,0.11640212195566378,-9.317378831867174,0.03193358360188628,5503.047725348369,-9.3515081981489
71,,1385.4423602330987,8575.792288506855,45.0,0.753917396068573,2023-01-23 19:40:16.267,5381.596984126343,55.0,55.0,55.0,2355.8436774268766,1757.9991588433872,2459968.3196327197,0.1283433877638396,-9.327277928235079,0.053653249900673494,5670.337151980384,-9.38402220582639
72,,1385.442360233099,8692.500820466243,45.0,0.8588384985923767,2023-01-23 19:43:17.443,5449.068926257595,38.0,38.0,38.0,2357.094096537617,1758.464478644751,2459968.321729664,0.13513665097682714,-9.340805753520598,0.0821456162147032,5896.686051001417,-9.426520014650864
73,,1385.442360233099,8419.20932902637,45.0,0.9049182236194612,2023-01-23 19:46:19.665,5264.478079283803,37.0,37.0,37.0,2356.791980282949,1758.3510848317976,2459968.3238387154,0.1419691351558919,-9.303388304177663,0.1261415268859096,5928.547382462062,-9.432370738021907
74,,1385.4423602330987,8173.141286414031,45.0,0.746841087937355,2023-01-23 19:49:21.432,5103.537116123945,42.0,42.0,42.0,2356.656154070715,1758.2821085727,2459968.3259425,0.1487845575584909,-9.269678193950998,0.16245322865552284,5932.623198201577,-9.433116914102321
