,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residualFactor,correctedflux,correctedmag
47,,1385.442360233099,9100.547067163334,45.0,1.0340049266815186,2023-01-23 18:45:01.054,5623.720304320857,22.0,22.0,22.0,2355.256822548537,1757.834701883772,2459968.281262199,0.0,-9.375059282291744,-0.18496396651868488,4583.534690242006,-9.153001306583901
48,,1385.442360233099,9110.081478231135,45.0,1.062216505408287,2023-01-23 18:48:07.291,5625.298610302591,17.0,17.0,17.0,2355.985835073965,1758.4987279609986,2459968.28341772,0.00698302757949336,-9.375363953120516,-0.17833045773734413,4622.136534218084,-9.162106925110926
49,,1385.442360233099,9227.787573619964,45.0,0.9341784119606018,2023-01-23 18:51:14.632,5702.965697445887,22.0,22.0,22.0,2357.1403017386165,1758.9978726560028,2459968.2855860186,0.014007449955292682,-9.390251898428497,-0.18250635230315082,4662.138230695044,-9.171462865120395
50,,1385.442360233099,9203.547538601018,45.0,1.0275428146123886,2023-01-23 18:54:19.720,5682.051378625714,15.0,15.0,15.0,2356.809734910022,1758.817721560166,2459968.2877282407,0.020947394663514102,-9.386262891028341,-0.17159772759841624,4707.024273956094,-9.181866094883771
51,,1385.442360233099,9354.606712405308,45.0,0.8987201005220413,2023-01-23 19:00:05.377,5782.948499259035,22.0,22.0,22.0,2356.091698331062,1758.5469939888608,2459968.2917289003,0.03390793492000183,-9.405373311648141,-0.16094447027813885,4852.214916400032,-9.214850071448577
52,,1385.442360233099,9448.352154722856,45.0,0.90424245595932,2023-01-23 19:06:16.235,5836.701618356892,23.0,23.0,23.0,2355.8760202567382,1758.4581982381774,2459968.2960212384,0.047813397389906004,-9.415418730100242,-0.1275820809204851,5092.043080174957,-9.267230173139001
53,,1385.442360233099,9654.229294166837,45.0,0.8431985378265381,2023-01-23 19:09:19.173,5971.749842275856,24.0,24.0,24.0,2356.113037195964,1758.637204709992,2459968.2981385766,0.05467272784430097,-9.440254016891224,-0.11882746850656273,5262.141925963751,-9.30290639331172
54,,1385.4423602330987,9786.522505007422,45.0,0.8668375611305237,2023-01-23 19:12:23.156,6057.122387426787,15.0,15.0,15.0,2357.187296485396,1758.837167609915,2459968.3002680093,0.06157124004229851,-9.455665872265865,-0.10728200948104288,5407.302126031029,-9.332451589743762
55,,1385.4423602330987,10043.25006946656,45.0,0.9229280948638916,2023-01-23 19:15:27.092,6219.976414110891,24.0,24.0,24.0,2357.264778074053,1758.707230138417,2459968.302396898,0.06846799024605096,-9.484471844668803,-0.10010242278747311,5597.341705377451,-9.369954551092983
56,,1385.442360233099,10037.334020434711,45.0,0.8447732925415039,2023-01-23 19:18:28.753,6207.667479324686,21.0,21.0,21.0,2356.5386821210645,1758.3905323175882,2459968.304499456,0.0752794391102582,-9.482321113504625,-0.08613924772051701,5672.943672556539,-9.384521178540117
57,,1385.442360233099,9985.305937509496,45.0,0.775976300239563,2023-01-23 19:21:30.998,6175.618666625925,21.0,21.0,21.0,2356.56676089409,1758.196284431253,2459968.3066087733,0.08211278467520818,-9.476701178126067,-0.048134365137216174,5878.359182778345,-9.423140297626958
58,,1385.4423602330987,10227.916364471454,45.0,0.8684374094009399,2023-01-23 19:24:33.776,6334.133423349444,19.0,19.0,19.0,2356.3906117785973,1758.3410126234253,2459968.3087242595,0.08896611559954087,-9.504218017977376,-0.05730286763307162,5971.169414221036,-9.440148482935859
59,,1385.442360233099,10623.041474215348,45.0,0.8757343292236328,2023-01-23 19:27:34.863,6587.976802925026,24.0,24.0,24.0,2356.840574775711,1758.2564406826004,2459968.3108201735,0.09575604037651438,-9.546880153240576,-0.045893438008289975,6285.631897919934,-9.495872360180242
60,,1385.442360233099,10701.474291176806,45.0,1.0094496011734009,2023-01-23 19:30:40.251,6641.242915397303,19.0,19.0,19.0,2355.9223471577284,1757.9585538605018,2459968.312965868,0.10270723439217216,-9.555623414076717,-0.018900824056021805,6515.717951540077,-9.534905691415874
61,,1385.442360233099,10893.22707707302,45.0,1.0357199609279633,2023-01-23 19:33:43.558,6768.5336639681045,16.0,16.0,16.0,2356.26392592666,1758.4827184627763,2459968.3150874767,0.10958039982021589,-9.576236483151986,0.0003309653809225433,6770.773814290486,-9.57659576479696
62,,1385.4423602330987,11335.88778247884,45.0,0.9644473195075988,2023-01-23 19:39:00.234,7066.193063868833,16.0,16.0,16.0,2355.862253048688,1758.3665638769262,2459968.3187527084,0.12145428745119748,-9.622963747843105,-0.014169427380063437,6966.069154396835,-9.60746945380966
63,,1385.4423602330987,11388.368047292945,45.0,0.9709636569023132,2023-01-23 19:42:02.177,7102.439178721715,14.0,14.0,14.0,2356.8458073410065,1758.598526218782,2459968.3208585302,0.128276309789432,-9.628518808395516,0.02860760744036044,7305.622970615622,-9.659143138343495
64,,1385.442360233099,11453.797555003028,45.0,1.081566870212555,2023-01-23 19:45:02.855,7139.236410304176,13.0,13.0,13.0,2356.3720879965995,1758.578047505189,2459968.322949711,0.13505090008738035,-9.63412940880831,0.042291400219498135,7441.164714593963,-9.679102295024677
65,,1385.4423602330987,11132.148259640038,45.0,1.1451349258422852,2023-01-23 19:51:07.868,6921.360946672819,14.0,14.0,14.0,2356.892310014066,1758.5964127905745,2459968.327174398,0.14873720094604057,-9.600478745360515,0.10526600971664467,7649.944995337685,-9.709145781247702
66,,1385.4423602330987,11081.157326488485,45.0,0.9582657217979432,2023-01-23 19:57:10.839,6891.798114579882,12.0,12.0,12.0,2356.738113632019,1758.7857289004448,2459968.3313754513,0.16234693651710194,-9.595831367308477,0.12499203422833186,7753.217980412204,-9.723704985642648
67,,1385.442360233099,10702.485767829414,45.0,0.8182088136672974,2023-01-23 20:03:15.327,6652.362570492093,19.0,19.0,19.0,2355.9065374648508,1758.7380599108535,2459968.3355940627,0.1760135537277228,-9.557439778335365,0.1417338064943448,7595.227239788442,-9.701351929864968
68,,1385.442360233099,10490.983502757055,45.0,0.8022370040416718,2023-01-23 20:06:16.779,6511.795067089014,12.0,12.0,12.0,2356.706000443098,1758.3525265092223,2459968.3376942016,0.1828171656397868,-9.534251811001669,0.16262473112511208,7570.7739890161965,-9.697850703365706
69,,1385.442360233099,10262.430399390598,45.0,0.8681800961494446,2023-01-23 20:09:17.635,6363.491603243701,12.0,12.0,12.0,2356.2213428261844,1758.325991790581,2459968.3397874422,0.18959842979264982,-9.509238688464976,0.18063535974361758,7512.963198221118,-9.689528153701737
70,,1385.442360233099,10289.442659932683,45.0,0.7437654733657837,2023-01-23 20:12:19.368,6383.509304503794,18.0,18.0,18.0,2355.549280637551,1758.242813425801,2459968.3418908333,0.1964125774648232,-9.512648739349498,0.15740530319132626,7388.307522003866,-9.671362409235694
71,,1385.4423602330987,10412.966259779863,45.0,0.9114550948143004,2023-01-23 20:15:21.689,6460.626343474749,9.0,9.0,9.0,2357.3740900959388,1759.2238440036967,2459968.34400103,0.20324877269341102,-9.525686559820793,0.15319767316041213,7450.379266453941,-9.680445953392754
72,,1385.442360233099,11257.025409275437,45.0,0.9902765154838562,2023-01-23 20:21:25.293,6984.614932460816,15.0,15.0,15.0,2356.82590766619,1758.660411148134,2459968.3482094095,0.21688224238729606,-9.610356170249633,0.06587082297638457,7444.697266235154,-9.679617605362626
73,,1385.442360233099,11191.55840383341,45.0,0.9384284913539886,2023-01-23 20:27:28.679,6942.805080517521,10.0,10.0,10.0,2355.1360043697487,1757.971385564789,2459968.352415266,0.23050753872089008,-9.603837431489376,0.10351604772989395,7661.496822611723,-9.710784064517346
74,,1385.442360233099,11533.592288712582,45.0,1.201690673828125,2023-01-23 20:30:30.499,7163.332846098973,10.0,10.0,10.0,2356.6992262321705,1758.4313947922424,2459968.3545196643,0.23732494940124166,-9.637787828080032,0.06359179321053188,7618.86202714631,-9.704725272103031
